[2017-06-02 14:59:33:270] PID=[7696] TID=[6644]  [Info] "start to logging to server  mmsrvpub.srcdoc.com  port  10130" 	RemoteServerConn::start .\RemoteServerConn.cpp  line:54 
[2017-06-02 15:09:23:325] PID=[7616] TID=[4764]  [Info] "  OnContactList  55c9f7d1-3fbd-4a22-ae0f-2d2031af57ce {"contact": [{"UserName": "@85d3c39c585c8201162ec2351fa0efa1", "City": "Nanchong", "DisplayName": "", "UniFriend": 0, "head_img_url": "http://on1sjw8zv.bkt.clouddn.com/5d3858ea41534470f52f553b20a30214.jpg", "MemberList": [], "PYQuanPin": "shunqiziran", "RemarkPYInitial": "", "Sex": 1, "AppAccountFlag": 0, "VerifyFlag": 0, "Province": "Sichuan", "KeyWord": "q25", "RemarkName": "C5.22胡先生/清仓/中短线", "PYInitial": "SQZR", "IsOwner": 0, "ChatRoomId": 0, "HideInputBarFlag": 0, "EncryChatRoomId": "", "AttrStatus": 107111, "SnsFlag": 49, "tags": "{\n   \"email\" : \"\",\n   \"memo\" : \"之前炒/1万的仓/已经开户，但智商很低，逼单\\r\\n\\r\\n\",\n   \"memotime\" : 0,\n   \"name\" : \"\",\n   \"phone\" : \"\",\n   \"qq\" : \"\",\n   \"wxid\" : \"\"\n}\n", "MemberCount": 0, "OwnerUin": 0, "Alias": "", "Signature": "人生苦短、善待自己、开心过好每一天", "ContactFlag": 3, "NickName": "顺其自然", "add_time": 1495587799, "RemarkPYQuanPin": "", "unique_sn": "4e39672a8c32731c714cbe0f2433899b", "wechat_uid": 27219, "Uin": 0, "StarFriend": 0, "client_type": 12, "Statues": 0}, {"UserName": "@68ab001e3d748b7f3f52c103103f852d01ef8d600b353c8ef5cc87e15a05e50d", "City": "Shaoyang", "DisplayName": "", "UniFriend": 0, "head_img_url": "http://on1sjw8zv.bkt.clouddn.com/0d582ce7a5cc2a9f2f005a8d7fc6a16c.jpg", "MemberList": [], "PYQuanPin": "sanfeng", "RemarkPYInitial": "", "Sex": 1, "AppAccountFlag": 0, "VerifyFlag": 0, "Province": "Hunan", "KeyWord": "", "RemarkName": "D老张4.25全部链接／极度可疑", "PYInitial": "SF", "IsOwner": 0, "ChatRoomId": 0, "HideInputBarFlag": 0, "EncryChatRoomId": "", "AttrStatus": 135205, "SnsFlag": 17, "tags": null, "MemberCount": 0, "OwnerUin": 0, "Alias": "", "Signature": "", "ContactFlag": 3, "NickName": "三峰", "add_time": 1495587805, "RemarkPYQuanPin": "", "unique_sn": "1307e7c26a66f23783bce3cee2358cfe", "wechat_uid": 27282, "Uin": 0, "StarFriend": 0, "client_type": 0, "Statues": 0}, {"UserName": "@1b3b08c627fee6bfc28d629661ca939e8b93a29b4bc7ea7e8ad48307589d0fbb", "City": "Kalgoorlie", "DisplayName": "", "UniFriend": 0, "head_img_url": "http://on1sjw8zv.bkt.clouddn.com/b1b41f17b42ebabd6563d93d2f2a9b9c.jpg", "MemberList": [], "PYQuanPin": "wanwufusu", "RemarkPYInitial": "", "Sex": 1, "AppAccountFlag": 0, "VerifyFlag": 0, "Province": "Western Australia", "KeyWord": "", "RemarkName": "C朱先生4.25／与其他合作过／被套", "PYInitial": "WWFS", "IsOwner": 0, "ChatRoomId": 0, "HideInputBarFlag": 0, "EncryChatRoomId": "", "AttrStatus": 36901, "SnsFlag": 17, "tags": null, "MemberCount": 0, "OwnerUin": 0, "Alias": "", "Signature": "不要羡慕別人,自己也会过的好", "ContactFlag": 3, "NickName": "万物复苏", "add_time": 1495587805, "RemarkPYQuanPin": "", "unique_sn": "fed76bb762de1ebf999ca9ffe341b157", "wechat_uid": 27278, "Uin": 0, "StarFriend": 0, "client_type": 0, "Statues": 0}, {"UserName": "@5af969500d1e4e7afec8dd659998eb53494f1fe4e8059aba848792a020e55b81", "City": "Zhoukou", "DisplayName": "", "UniFriend": 0, "head_img_url": "http://on1sjw8zv.bkt.clouddn.com/323d134c9bb2f69e884a13e642247c28.jpg", "MemberList": [], "PYQuanPin": "rufeng", "RemarkPYInitial": "", "Sex": 1, "AppAccountFlag": 0, "VerifyFlag": 0, "Province": "Henan", "KeyWord": "", "RemarkName": "C5.24小白", "PYInitial": "RF", "IsOwner": 0, "ChatRoomId": 0, "HideInputBarFlag": 0, "EncryChatRoomId": "", "AttrStatus": 4197, "SnsFlag": 1, "tags": "{\n   \"email\" : \"\",\n   \"memo\" : \"\",\n   \"memotime\" : 0,\n   \"name\" : \"\",\n   \"phone\" : \"\",\n   \"qq\" : \"\",\n   \"wxid\" : \"\"\n}\n", "MemberCount": 0, "OwnerUin": 0, "Alias": "", "Signature": "谁能给我心灵最深处的安慰！！", "ContactFlag": 3, "NickName": "如风", "add_time": 1495596623, "RemarkPYQuanPin": "", "unique_sn": "48dc3cf26112e888712851c2fe864ac7", "wechat_uid": 31481, "Uin": 0, "StarFriend": 0, "client_type": 0, "Statues": 0}, {"UserName": "@d12bf0f3d71171b9ecd6ab3db90dfee2d51fc6b16ddf8d5ccefa9d191a480bc2", "City": "", "DisplayName": "", "UniFriend": 0, "head_img_url": "http://on1sjw8zv.bkt.clouddn.com/297cc9bc924539a90be519b5d097e0af.jpg", "MemberList": [], "PYQuanPin": "aixiaoxiao", "Remark[2017-06-02 15:09:23:336] PID=[7616] TID=[4764]  [Info] "  OnContactList  55c9f7d1-3fbd-4a22-ae0f-2d2031af57ce {"contact": [{"UserName": "@f7695b71f7d355835acb1a65814dd40314487d018c677a6fd304cde8f4b89453", "City": "", "DisplayName": "", "UniFriend": 0, "head_img_url": "http://on1sjw8zv.bkt.clouddn.com/4d2e8cff9b11735910ee298fdf7c5d27.jpg", "MemberList": [], "PYQuanPin": "yueyi", "RemarkPYInitial": "D425STPYJ", "Sex": 0, "AppAccountFlag": 0, "VerifyFlag": 0, "Province": "", "KeyWord": "", "RemarkName": "D4.25三条朋友圈", "PYInitial": "YY", "IsOwner": 0, "ChatRoomId": 0, "HideInputBarFlag": 0, "EncryChatRoomId": "", "AttrStatus": 4133, "SnsFlag": 1, "tags": null, "MemberCount": 0, "OwnerUin": 0, "Alias": "", "Signature": "", "ContactFlag": 3, "NickName": "乐毅", "add_time": 1495587806, "RemarkPYQuanPin": "D425santiaopengyoujuan", "unique_sn": "04ec431ca7db796c333a56ef6a643274", "wechat_uid": 27287, "Uin": 0, "StarFriend": 0, "client_type": 0, "Statues": 0}, {"UserName": "@815b52c1cfd571c395d0d064ace336481946771b5111bb3f0d0a7c5500f34f19", "City": "广州", "DisplayName": "", "UniFriend": 0, "head_img_url": "http://on1sjw8zv.bkt.clouddn.com/659661a12ba9faa527f75dfea3077529.jpg", "MemberList": [], "PYQuanPin": "yangshangying", "RemarkPYInitial": "C425BTS", "Sex": 2, "AppAccountFlag": 0, "VerifyFlag": 0, "Province": "广东", "KeyWord": "", "RemarkName": "C4.25被套死！", "PYInitial": "YSY", "IsOwner": 0, "ChatRoomId": 0, "HideInputBarFlag": 0, "EncryChatRoomId": "", "AttrStatus": 103207, "SnsFlag": 1, "tags": "{\n   \"email\" : \"\",\n   \"memo\" : \"\",\n   \"memotime\" : 0,\n   \"name\" : \"\",\n   \"phone\" : \"\",\n   \"qq\" : \"\",\n   \"wxid\" : \"\"\n}\n", "MemberCount": 0, "OwnerUin": 0, "Alias": "", "Signature": "拙于言，敏于行，静于心。", "ContactFlag": 3, "NickName": "杨尚英", "add_time": 1495587799, "RemarkPYQuanPin": "C425beitaosi", "unique_sn": "0dcdfebd961939cac2eeaa9495beb428", "wechat_uid": 27225, "Uin": 0, "StarFriend": 0, "client_type": 12, "Statues": 0}, {"UserName": "@8542bfbbf69fad6cc310859eb693177bd4b349dda22df5f8c8b1307f7146b44e", "City": "西安", "DisplayName": "", "UniFriend": 0, "head_img_url": "http://on1sjw8zv.bkt.clouddn.com/561c7e9394478cc47aa29f1f7f4e9068.jpg", "MemberList": [], "PYQuanPin": "yueli", "RemarkPYInitial": "D522", "Sex": 1, "AppAccountFlag": 0, "VerifyFlag": 0, "Province": "陕西", "KeyWord": "", "RemarkName": "D5.22", "PYInitial": "YUELI", "IsOwner": 0, "ChatRoomId": 0, "HideInputBarFlag": 0, "EncryChatRoomId": "", "AttrStatus": 4133, "SnsFlag": 1, "tags": null, "MemberCount": 0, "OwnerUin": 0, "Alias": "", "Signature": "快乐", "ContactFlag": 3, "NickName": "yueli", "add_time": 1495587806, "RemarkPYQuanPin": "D522", "unique_sn": "10805d51b75a71e33280c52fa426543a", "wechat_uid": 27290, "Uin": 0, "StarFriend": 0, "client_type": 0, "Statues": 0}, {"UserName": "@0de0e4cb5f8f2f6d9454820acb1a5973f8d974639ceb879eae216649cad65e93", "City": "", "DisplayName": "", "UniFriend": 0, "head_img_url": "http://on1sjw8zv.bkt.clouddn.com/550cede1a4034f49c2914fd352ddd6d4.jpg", "MemberList": [], "PYQuanPin": "ning", "RemarkPYInitial": "B522NJYYGZCJJ10W", "Sex": 2, "AppAccountFlag": 0, "VerifyFlag": 0, "Province": "", "KeyWord": "", "RemarkName": "B5.22宁姐/医院工作/炒基金10万", "PYInitial": "N", "IsOwner": 0, "ChatRoomId": 0, "HideInputBarFlag": 0, "EncryChatRoomId": "", "AttrStatus": 4197, "SnsFlag": 17, "tags": "{\n   \"email\" : \"\",\n   \"memo\" : \"\",\n   \"memotime\" : 0,\n   \"name\" : \"\",\n   \"phone\" : \"\",\n   \"qq\" : \"\",\n   \"wxid\" : \"\"\n}\n", "MemberCount": 0, "OwnerUin": 0, "Alias": "", "Signature": "", "ContactFlag": 3, "NickName": "宁", "add_time": 1495587806, "RemarkPYQuanPin": "B522ningjieyiyuangongzuochaojijin10wan", "unique_sn": "1837db87aea259352835003d3d88ab16", "wechat_uid": 27292, "Uin": 0, "StarFriend": 0, "client_type": 11, "Statues": 0}, {"UserName": "@62d0bfe0440ab53ab321e71c0b3fcc99221349624a9d213cc8192a0d19954d7c", "City": "内江", "DisplayName": "", "UniFriend": 0, "head_img_url": "http://on1sjw8zv.bkt.clouddn.com/3d7eee3d732153ef7d2e91e139991b68.jpg", "MemberList": [], "PYQuanPin": "liaoer", "RemarkPYInitial"[2017-06-02 15:09:23:344] PID=[7616] TID=[4764]  [Info] "  thread test  " 	WxSessionWnd::onClientTypes .\wechat\WxSessionWnd.cpp  line:1005
[2017-06-02 15:09:23:344] PID=[7616] TID=[4764]  [Info] "  thread test  " 	WxSessionWnd::onClientTypes .\wechat\WxSessionWnd.cpp  line:1005
[2017-06-02 15:09:23:344] PID=[7616] TID=[4764]  [Info] "  thread test  " 	WxSessionWnd::onClientTypes .\wechat\WxSessionWnd.cpp  line:1005
[2017-06-02 15:09:23:345] PID=[7616] TID=[4764]  [Info] "  thread test  " 	WxSessionWnd::onClientTypes .\wechat\WxSessionWnd.cpp  line:1005
[2017-06-02 15:09:23:345] PID=[7616] TID=[4764]  [Info] "  thread test  " 	WxSessionWnd::onClientTypes .\wechat\WxSessionWnd.cpp  line:1005
[2017-06-02 15:09:23:347] PID=[7616] TID=[4764]  [Info] " set Items  15 @d7e0192d7a419362fa83fb789272cb0a3ed0db49b59d468cd50e6430d3ae5abd @c88a290d9ec1e16e5e4803b7f993ced2b2e3ff86fb80363e0ea29ca5aca2bc04 @f20d006519b1245395e5bd226ce4cb0aafd99421447bc20940fe7a7805db27f3 @d3deaffda939758a8fde9bd991385439325f10a05d43e39eef9e09f2dc171152 @2295af7a0c4d8b72f7ad0cf25bc111943c3718975158aa7a97b7b9034bf0bb3a @f2257288a0b667e6c3af969419fc2e87a17f6ccde06a35b5993300c55bf64b28 @c53b60dfcca0e19ee42d9de084a1890c3b8a309e9be29439f491c4bfbc5dc972 @006d90c9097e1376f00f296d3ff2bea1 @79bed5df6fc0dd008c8a92df8a35b30a15a88cedd69617516d7811c411fec361 @30cb0acdb8a8cb06404188d029ed8a10b39dcae02923b75a0a89d9695f1548f4 @2ecd9cb501e6275a676ccc19d31f6587d5c0c70daadf25e048c04e27a1d9c106 @1809bff3af208196750edcc078c48637 @d8770d095e57233572097d16128d4f9e8bc32ffbcdc9ac6156f2a79e5cde60fc @85d2034045304758e930a01961acf75347e2ea955864f3298759441d8269008d @@e6e1c4609f91345c7b3796c470450c0f2236c19d99ec027454b442d7537f3004 " 	ContactListAdapter::setItems .\wechat\WxSessionWnd.cpp  line:61
[2017-06-02 15:09:23:350] PID=[7616] TID=[4764]  [Info] "get view  @d7e0192d7a419362fa83fb789272cb0a3ed0db49b59d468cd50e6430d3ae5abd   中资北方-邵桃红   http://on1sjw8zv.bkt.clouddn.com/b4c88f936ca0cc61c13ac5180443470c.jpg " 	ContactListAdapter::getView .\wechat\WxSessionWnd.cpp  line:97
[2017-06-02 15:09:23:355] PID=[7616] TID=[4764]  [Info] "get view  @c88a290d9ec1e16e5e4803b7f993ced2b2e3ff86fb80363e0ea29ca5aca2bc04   中资北方-周紫东   http://on1sjw8zv.bkt.clouddn.com/1598cab0afd5c5aa7385125945d98d4a.jpg " 	ContactListAdapter::getView .\wechat\WxSessionWnd.cpp  line:97
[2017-06-02 15:09:23:361] PID=[7616] TID=[4764]  [Info] "get view  @f20d006519b1245395e5bd226ce4cb0aafd99421447bc20940fe7a7805db27f3   x   http://on1sjw8zv.bkt.clouddn.com/2c813468d9350d1a14c6522a6f88d856.jpg " 	ContactListAdapter::getView .\wechat\WxSessionWnd.cpp  line:97
[2017-06-02 15:09:23:367] PID=[7616] TID=[4764]  [Info] "get view  @d3deaffda939758a8fde9bd991385439325f10a05d43e39eef9e09f2dc171152   中资北方:冉世雄   http://on1sjw8zv.bkt.clouddn.com/58b60bd1b40af6e175dddb6f42784397.jpg " 	ContactListAdapter::getView .\wechat\WxSessionWnd.cpp  line:97
[2017-06-02 15:09:23:371] PID=[7616] TID=[4764]  [Info] "get view  @2295af7a0c4d8b72f7ad0cf25bc111943c3718975158aa7a97b7b9034bf0bb3a   3.28   http://on1sjw8zv.bkt.clouddn.com/999032159cb9e3f248f2bf97a7c59955.jpg " 	ContactListAdapter::getView .\wechat\WxSessionWnd.cpp  line:97
[2017-06-02 15:09:23:376] PID=[7616] TID=[4764]  [Info] "get view  @f2257288a0b667e6c3af969419fc2e87a17f6ccde06a35b5993300c55bf64b28   中资北方    凌志光   http://on1sjw8zv.bkt.clouddn.com/ff10364016b1c342dbd76bb3c364dc0d.jpg " 	ContactListAdapter::getView .\wechat\WxSessionWnd.cpp  line:97
[2017-06-02 15:09:23:382] PID=[7616] TID=[4764]  [Info] "get view  @c53b60dfcca0e19ee42d9de084a1890c3b8a309e9be29439f491c4bfbc5dc972   a00000天津云伟科技～中国鞋油大王   http://on1sjw8zv.bkt.clouddn.com/4399c78232dec09bce61ef92803afdb3.jpg " 	ContactListAdapter::getView .\wechat\WxSessionWnd.cpp  line:97
[2017-06-02 15:09:23:388] PID=[7616] TID=[4764]  [Info] "get view  @006d90c9097e1376f00f296d3ff2bea1   真诚   http://on1sjw8zv.bkt.clouddn.com/50980b9fcdd0096e6c09bcdff53508be.jpg " 	ContactListAdapter::getView .\wechat\WxSessionWnd.cpp  line:97
[2017-06-02 15:09:23:393] PID=[7616] TID=[4764]  [Info] "get view  @79bed5df6fc0dd008c8a92df8a35b30a15a88cedd69617516d7811c411fec361   企望标牌厂   http://on1sjw8zv.bkt.clouddn.com/497414014aad95c31df39d41b12f99ce.jpg " 	ContactListAdapter::getView .\wechat\WxSessionWnd.cpp  line:97
[2017-06-02 15:09:23:399] PID=[7616] TID=[4764]  [Info] "get view  @30cb0acdb8a8cb06404188d029ed8a10b39dcae02923b75a0a89d9695f1548f4   瑞昌纸塑制品   http://on1sjw8zv.bkt.clouddn.com/4c8388262192af590931f90cef11e74f.jpg " 	ContactListAdapter::getView .\wechat\WxSessionWnd.cpp  line:97
[2017-06-02 15:09:23:404] PID=[7616] TID=[4764]  [Info] "get view  @2ecd9cb501e6275a676ccc19d31f6587d5c0c70daadf25e048c04e27a1d9c106   六月雪   http://on1sjw8zv.bkt.clouddn.com/63153238c99acbb7c3224126b23cfea6.jpg " 	ContactListAdapter::getView .\wechat\WxSessionWnd.cpp  line:97
[2017-06-02 15:09:23:410] PID=[7616] TID=[4764]  [Info] "get view  @1809bff3af208196750edcc078c48637   访哥   http://on1sjw8zv.bkt.clouddn.com/f0cb5b1a10f9f1e561dede0dc109cad8.jpg " 	ContactListAdapter::getView .\wechat\WxSessionWnd.cpp  line:97
[2017-06-02 15:09:23:419] PID=[7616] TID=[4764]  [Info] "get view  @d8770d095e57233572097d16128d4f9e8bc32ffbcdc9ac6156f2a79e5cde60fc   川渝鞋机:::::彬哥哥   http://on1sjw8zv.bkt.clouddn.com/79086fcce9bd7c35f14f00dfc2b203b7.jpg " 	ContactListAdapter::getView .\wechat\WxSessionWnd.cpp  line:97
[2017-06-02 15:09:23:423] PID=[7616] TID=[4764]  [Info] "get view  @85d2034045304758e930a01961acf75347e2ea955864f3298759441d8269008d   吴利平   http://on1sjw8zv.bkt.clouddn.com/b32ca2dc437cc2c19233344133146b40.jpg " 	ContactListAdapter::getView .\wechat\WxSessionWnd.cpp  line:97
[2017-06-02 15:09:23:427] PID=[7616] TID=[4764]  [Info] "get view  @@e6e1c4609f91345c7b3796c470450c0f2236c19d99ec027454b442d7537f3004   四团 互聊，养微信   http://on1sjw8zv.bkt.clouddn.com/head_@@e6e1c4609f91345c7b3796c470450c0f2236c19d99ec027454b442d7537f3004.jpg " 	ContactListAdapter::getView .\wechat\WxSessionWnd.cpp  line:97
[2017-06-02 15:09:23:430] PID=[7616] TID=[4764]  [Info] " on chat select changed  0022B834 new select is  0" 	WxSessionWnd::OnChatSelectChange .\wechat\WxSessionWnd.cpp  line:361
[2017-06-02 15:09:23:430] PID=[7616] TID=[4764]  [Info] "  createNewChatIfNeeded  " 	WxSessionWnd::createNewChatIfNeeded .\wechat\WxSessionWnd.cpp  line:186
[2017-06-02 15:09:23:448] PID=[7616] TID=[4764]  [Info] "  thread test  " 	WxSessionWnd::updateShareStatus .\wechat\WxSessionWnd.cpp  line:1046
[2017-06-02 15:09:23:451] PID=[7616] TID=[4764]  [Info] " set Items  15 @@66c897b810624a7a290a4bd75e44cdbe1425d65d52df5bddf194066834527e4f @85d3c39c585c8201162ec2351fa0efa1 @68ab001e3d748b7f3f52c103103f852d01ef8d600b353c8ef5cc87e15a05e50d @1b3b08c627fee6bfc28d629661ca939e8b93a29b4bc7ea7e8ad48307589d0fbb @5af969500d1e4e7afec8dd659998eb53494f1fe4e8059aba848792a020e55b81 @d12bf0f3d71171b9ecd6ab3db90dfee2d51fc6b16ddf8d5ccefa9d191a480bc2 @84946576bcbab0541dd0af6afd40067e21c060b39f838c5d612525c50322e3a1 @9a172acc234d3439bb12dede0050b82137ab07b9a81ca4668a4030632a08f8be @95f0de6ee01b66cabec2af354886b28e57de52dad3c8f4eca005dd3d0f65934f @82b6bc1c691fb2e2accd642c7369444284bcd6dac902204aa2af91e36c1a5421 @43ad6fdb56bb9d1f4521b71510a7c52ec4cfe4a97a04eeaf1fddeaaa88c7d3df @@6d1d50684c180ad3a4d8dd8321a1a62dc1ae53454af15aaea69b431ed2b032f8 @4e5e2c855a8131e6840f2be5db5910047f7e38fddfb3170b2748e3dcb70d240a @6ecb1b564e063a04d42493819e6856c028fb28ca1dadf4a3534ef20cb527bffb @eea07d61f2465e9c01e7e7adc50e69bc53fd0268779f26343680ddeddd54a4f9 " 	ContactListAdapter::setItems .\wechat\WxSessionWnd.cpp  line:61
[2017-06-02 15:09:23:454] PID=[7616] TID=[4764]  [Info] "get view  @@66c897b810624a7a290a4bd75e44cdbe1425d65d52df5bddf194066834527e4f   老余论市   http://on1sjw8zv.bkt.clouddn.com/head_@@66c897b810624a7a290a4bd75e44cdbe1425d65d52df5bddf194066834527e4f.jpg " 	ContactListAdapter::getView .\wechat\WxSessionWnd.cpp  line:97
[2017-06-02 15:09:23:458] PID=[7616] TID=[4764]  [Info] "get view  @85d3c39c585c8201162ec2351fa0efa1   c5.22胡先生/清仓/中短线   http://on1sjw8zv.bkt.clouddn.com/5d3858ea41534470f52f553b20a30214.jpg " 	ContactListAdapter::getView .\wechat\WxSessionWnd.cpp  line:97
[2017-06-02 15:09:23:462] PID=[7616] TID=[4764]  [Info] "get view  @68ab001e3d748b7f3f52c103103f852d01ef8d600b353c8ef5cc87e15a05e50d   d老张4.25全部链接／极度可疑   http://on1sjw8zv.bkt.clouddn.com/0d582ce7a5cc2a9f2f005a8d7fc6a16c.jpg " 	ContactListAdapter::getView .\wechat\WxSessionWnd.cpp  line:97
[2017-06-02 15:09:23:472] PID=[7616] TID=[4764]  [Info] "get view  @1b3b08c627fee6bfc28d629661ca939e8b93a29b4bc7ea7e8ad48307589d0fbb   c朱先生4.25／与其他合作过／被套   http://on1sjw8zv.bkt.clouddn.com/b1b41f17b42ebabd6563d93d2f2a9b9c.jpg " 	ContactListAdapter::getView .\wechat\WxSessionWnd.cpp  line:97
[2017-06-02 15:09:23:477] PID=[7616] TID=[4764]  [Info] "get view  @5af969500d1e4e7afec8dd659998eb53494f1fe4e8059aba848792a020e55b81   c5.24小白   http://on1sjw8zv.bkt.clouddn.com/323d134c9bb2f69e884a13e642247c28.jpg " 	ContactListAdapter::getView .\wechat\WxSessionWnd.cpp  line:97
[2017-06-02 15:09:23:490] PID=[7616] TID=[4764]  [Info] "get view  @d12bf0f3d71171b9ecd6ab3db90dfee2d51fc6b16ddf8d5ccefa9d191a480bc2   c5.24/艾同坤/退休/老股民   http://on1sjw8zv.bkt.clouddn.com/297cc9bc924539a90be519b5d097e0af.jpg " 	ContactListAdapter::getView .\wechat\WxSessionWnd.cpp  line:97
[2017-06-02 15:09:23:496] PID=[7616] TID=[4764]  [Info] "get view  @84946576bcbab0541dd0af6afd40067e21c060b39f838c5d612525c50322e3a1   c4.26/603300被套   http://on1sjw8zv.bkt.clouddn.com/6b7079ce4b6dc74a8ee6af7abdff7baa.jpg " 	ContactListAdapter::getView .\wechat\WxSessionWnd.cpp  line:97
[2017-06-02 15:09:23:501] PID=[7616] TID=[4764]  [Info] "get view  @9a172acc234d3439bb12dede0050b82137ab07b9a81ca4668a4030632a08f8be   b5.22邵斌 42 短线 100万 自己买   http://on1sjw8zv.bkt.clouddn.com/becc5a35caeabd2bad8eb28de7d0489b.jpg " 	ContactListAdapter::getView .\wechat\WxSessionWnd.cpp  line:97
[2017-06-02 15:09:23:509] PID=[7616] TID=[4764]  [Info] "get view  @95f0de6ee01b66cabec2af354886b28e57de52dad3c8f4eca005dd3d0f65934f   d4.25黄/九年／很稳/工程   http://on1sjw8zv.bkt.clouddn.com/ffaa8f041c4e952a87c030f8e9a4f0d6.jpg " 	ContactListAdapter::getView .\wechat\WxSessionWnd.cpp  line:97
[2017-06-02 15:09:23:513] PID=[7616] TID=[4764]  [Info] "get view  @82b6bc1c691fb2e2accd642c7369444284bcd6dac902204aa2af91e36c1a5421   c5.24刘哥/目测500万   http://on1sjw8zv.bkt.clouddn.com/e50e3df7c76f60d024f0bea3c82ad8db.jpg " 	ContactListAdapter::getView .\wechat\WxSessionWnd.cpp  line:97
[2017-06-02 15:09:23:518] PID=[7616] TID=[4764]  [Info] "get view  @43ad6fdb56bb9d1f4521b71510a7c52ec4cfe4a97a04eeaf1fddeaaa88c7d3df   c5.24刘哥/长线/至少35万   http://on1sjw8zv.bkt.clouddn.com/694e903d6f044b5de1bec5b6570fd91a.jpg " 	ContactListAdapter::getView .\wechat\WxSessionWnd.cpp  line:97
[2017-06-02 15:09:23:522] PID=[7616] TID=[4764]  [Info] "get view  @@6d1d50684c180ad3a4d8dd8321a1a62dc1ae53454af15aaea69b431ed2b032f8   四团 互聊，养微信   http://on1sjw8zv.bkt.clouddn.com/head_@@6d1d50684c180ad3a4d8dd8321a1a62dc1ae53454af15aaea69b431ed2b032f8.jpg " 	ContactListAdapter::getView .\wechat\WxSessionWnd.cpp  line:97
[2017-06-02 15:09:23:527] PID=[7616] TID=[4764]  [Info] "get view  @4e5e2c855a8131e6840f2be5db5910047f7e38fddfb3170b2748e3dcb70d240a   中资北方-老余论市   http://on1sjw8zv.bkt.clouddn.com/5b62931315052b9e021a03496f963f97.jpg " 	ContactListAdapter::getView .\wechat\WxSessionWnd.cpp  line:97
[2017-06-02 15:09:23:530] PID=[7616] TID=[4764]  [Info] "get view  @6ecb1b564e063a04d42493819e6856c028fb28ca1dadf4a3534ef20cb527bffb   z小桃   http://on1sjw8zv.bkt.clouddn.com/24c6fc037c12a7c36b55a959ed9bfcb8.jpg " 	ContactListAdapter::getView .\wechat\WxSessionWnd.cpp  line:97
[2017-06-02 15:09:23:534] PID=[7616] TID=[4764]  [Info] "get view  @eea07d61f2465e9c01e7e7adc50e69bc53fd0268779f26343680ddeddd54a4f9   t中资北方:冉世雄   http://on1sjw8zv.bkt.clouddn.com/58b60bd1b40af6e175dddb6f42784397.jpg " 	ContactListAdapter::getView .\wechat\WxSessionWnd.cpp  line:97
[2017-06-02 15:09:23:536] PID=[7616] TID=[4764]  [Info] " on chat select changed  0022B834 new select is  0" 	WxSessionWnd::OnChatSelectChange .\wechat\WxSessionWnd.cpp  line:361
[2017-06-02 15:09:23:537] PID=[7616] TID=[4764]  [Info] "  createNewChatIfNeeded  " 	WxSessionWnd::createNewChatIfNeeded .\wechat\WxSessionWnd.cpp  line:186
[2017-06-02 15:09:23:547] PID=[7616] TID=[4764]  [Info] "  thread test  " 	WxSessionWnd::updateShareStatus .\wechat\WxSessionWnd.cpp  line:1046
[2017-06-02 15:13:55:682] PID=[7616] TID=[4764]  [Info] "  OnWechatMsg  55c9f7d1-3fbd-4a22-ae0f-2d2031af57ce {"content": {"type": 0, "detail": [{"type": "str", "value": "怎么加入服务？"}], "data": "怎么加入服务？", "user": {"head_img_url": "http://on1sjw8zv.bkt.clouddn.com/head_@db0ec005e918d529d346c1b4450a966752ed136916c7ab71afdd6cdc1ea808cd.jpg", "id": "@db0ec005e918d529d346c1b4450a966752ed136916c7ab71afdd6cdc1ea808cd", "name": "温柔先生"}, "desc": "怎么加入服务？"}, "msg_id": "2786370208259373071", "msg_type_id": 3, "to_user_id": "@563c8cc0617eee335e96aacbcc89fad3b201ff1e2940645f3a36d7afbad02ce3", "user": {"id": "@@66c897b810624a7a290a4bd75e44cdbe1425d65d52df5bddf194066834527e4f", "name": "老余论市"}} " 	WxSessionWnd::OnWechatMsg .\wechat\WxSessionWnd.cpp  line:218
[2017-06-02 15:13:55:682] PID=[7616] TID=[4764]  [Info] "  createNewChatIfNeeded  " 	WxSessionWnd::createNewChatIfNeeded .\wechat\WxSessionWnd.cpp  line:186
[2017-06-02 15:13:55:701] PID=[7616] TID=[4764]  [Info] "  thread test  " 	WxSessionWnd::moveToFirst .\wechat\WxSessionWnd.cpp  line:644
[2017-06-02 15:13:55:701] PID=[7616] TID=[4764]  [Info] "  thread test  " 	WxSessionWnd::addUnread .\wechat\WxSessionWnd.cpp  line:595
[2017-06-02 15:13:55:701] PID=[7616] TID=[4764]  [Info] "  thread test  " 	WxSessionWnd::accUnread .\wechat\WxSessionWnd.cpp  line:617
